matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status,alignment_status,alignment_transform,include_in_comparison,alignment_evidence_level,alignment_notes
pixiu,pixiu,PIXIU,claude-sonnet-4-6,terminus-2,0.573683,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"PIXIU/FinBen reports task-specific metrics across many financial NLP subcategories and has no single overall external score selector. Harbor adapter parity uses 435 tasks (29 subcategories x 15), while the current Harbor matrix contains 103 pixiu tasks with uneven coverage across 29 subcategories. No single JSON doc_metric maps to the current Harbor benchmark-level aggregate."
pixiu,pixiu,PIXIU,claude-sonnet-4-6,claude-code,0.572986,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"PIXIU/FinBen reports task-specific metrics across many financial NLP subcategories and has no single overall external score selector. Harbor adapter parity uses 435 tasks (29 subcategories x 15), while the current Harbor matrix contains 103 pixiu tasks with uneven coverage across 29 subcategories. No single JSON doc_metric maps to the current Harbor benchmark-level aggregate."
pixiu,pixiu,PIXIU,claude-opus-4-6,terminus-2,0.628045,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"PIXIU/FinBen reports task-specific metrics across many financial NLP subcategories and has no single overall external score selector. Harbor adapter parity uses 435 tasks (29 subcategories x 15), while the current Harbor matrix contains 103 pixiu tasks with uneven coverage across 29 subcategories. No single JSON doc_metric maps to the current Harbor benchmark-level aggregate."
pixiu,pixiu,PIXIU,claude-opus-4-6,claude-code,0.613579,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"PIXIU/FinBen reports task-specific metrics across many financial NLP subcategories and has no single overall external score selector. Harbor adapter parity uses 435 tasks (29 subcategories x 15), while the current Harbor matrix contains 103 pixiu tasks with uneven coverage across 29 subcategories. No single JSON doc_metric maps to the current Harbor benchmark-level aggregate."
pixiu,pixiu,PIXIU,gemini-3.1-pro-preview,terminus-2,0.747032,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"PIXIU/FinBen reports task-specific metrics across many financial NLP subcategories and has no single overall external score selector. Harbor adapter parity uses 435 tasks (29 subcategories x 15), while the current Harbor matrix contains 103 pixiu tasks with uneven coverage across 29 subcategories. No single JSON doc_metric maps to the current Harbor benchmark-level aggregate."
pixiu,pixiu,PIXIU,gemini-3.1-pro-preview,gemini-cli,0.735116,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"PIXIU/FinBen reports task-specific metrics across many financial NLP subcategories and has no single overall external score selector. Harbor adapter parity uses 435 tasks (29 subcategories x 15), while the current Harbor matrix contains 103 pixiu tasks with uneven coverage across 29 subcategories. No single JSON doc_metric maps to the current Harbor benchmark-level aggregate."
pixiu,pixiu,PIXIU,gemini-3-flash-preview,terminus-2,0.655413,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"PIXIU/FinBen reports task-specific metrics across many financial NLP subcategories and has no single overall external score selector. Harbor adapter parity uses 435 tasks (29 subcategories x 15), while the current Harbor matrix contains 103 pixiu tasks with uneven coverage across 29 subcategories. No single JSON doc_metric maps to the current Harbor benchmark-level aggregate."
pixiu,pixiu,PIXIU,gemini-3-flash-preview,gemini-cli,,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"PIXIU/FinBen reports task-specific metrics across many financial NLP subcategories and has no single overall external score selector. Harbor adapter parity uses 435 tasks (29 subcategories x 15), while the current Harbor matrix contains 103 pixiu tasks with uneven coverage across 29 subcategories. No single JSON doc_metric maps to the current Harbor benchmark-level aggregate."
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5.4,terminus-2,0.492036,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5.4,codex,0.620408,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5-mini,terminus-2,0.362466,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5-mini,codex,0.221429,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5-nano,terminus-2,0.135684,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5-nano,codex,0.0009,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,claude-haiku-4-5-20251001,terminus-2,0.23942,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,claude-haiku-4-5-20251001,claude-code,0.364255,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,claude-sonnet-4-6,terminus-2,0.480187,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,claude-sonnet-4-6,claude-code,0.482309,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,claude-opus-4-6,terminus-2,0.556246,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,claude-opus-4-6,claude-code,0.488621,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,gemini-3.1-pro-preview,terminus-2,0.702381,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,gemini-3.1-pro-preview,gemini-cli,0.542857,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,gemini-3-flash-preview,terminus-2,0.629975,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
qcircuitbench,qcircuitbench,QCircuitBench,gemini-3-flash-preview,gemini-cli,0.513421,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match,direct,identity,True,metric_name_match,"Use 1-shot semantic score, not syntax score or 5-shot variant."
quixbugs,quixbugs,QuixBugs,gpt-5.4,terminus-2,0.85,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,gpt-5.4,codex,0.975,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,gpt-5-mini,terminus-2,0.885,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,gpt-5-mini,codex,0.8975,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,gpt-5-nano,terminus-2,0.358333,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,gpt-5-nano,codex,0.27875,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,claude-haiku-4-5-20251001,terminus-2,0.70625,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,claude-haiku-4-5-20251001,claude-code,0.88,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,claude-sonnet-4-6,terminus-2,0.9175,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,claude-sonnet-4-6,claude-code,0.97,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,claude-opus-4-6,terminus-2,0.9525,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,claude-opus-4-6,claude-code,0.9325,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,gemini-3.1-pro-preview,terminus-2,0.92,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,gemini-3.1-pro-preview,gemini-cli,0.94,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,gemini-3-flash-preview,terminus-2,0.9625,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
quixbugs,quixbugs,QuixBugs,gemini-3-flash-preview,gemini-cli,0.965625,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match,transformed,lambda x: x / 40.0,True,paper_or_docs_match,QuixBugs has 40 programs; convert repaired-program count to pass rate.
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5.4,terminus-2,0.841372,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same scale.
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5.4,codex,0.908069,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same scale.
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5-mini,terminus-2,0.839086,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same scale.
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5-mini,codex,0.82679,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same scale.
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5-nano,terminus-2,0.663984,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same scale.
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5-nano,codex,0.570256,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same scale.
reasoning-gym,reasoning_gym,Reasoning Gym,claude-haiku-4-5-20251001,terminus-2,0.801772,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same scale.
reasoning-gym,reasoning_gym,Reasoning Gym,claude-haiku-4-5-20251001,claude-code,0.798392,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same scale.
reasoning-gym,reasoning_gym,Reasoning Gym,claude-sonnet-4-6,terminus-2,0.869874,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match,direct,identity,True,metric_name_match,Single accuracy metric on the same scale.
